"","stars","text"
"557",4,"Bad: The Wi-Fi works with a portal login, I had to log-in like 5 times each day for every device I was using, even if I hadn't left the room. Super annoying and I'd say enough reason for any business traveller to avoid an otherwise super nice hotel. Good: The hotel is super stylish, the room was perfect. The hotel feels new clean throughout. Nice atmosphere in the bar area."
"558",5,"Location great. Walking distance to everything we wanted to see. Room great. Staff very helpful. Lee, the lovely lady who first saw us when we booked in couldn't have been more helpful. She gave us lots of information about Seattle and was extremely friendly and helpful. Lee went above and beyond in customer service."
"559",4,"We used the app to check-in and this made for a seamless and very quick check-in by super friendly staff. We stayed here following arrival by the Clipper which was a 65 (including tip) cab ride as we had an early morning flight the next day. Shuttle to the airport next day was efficient and driver very pleasant. Loved the... More"
"560",3,"Older two floor hotel somewhat a budget hotel, Staff was very friendly and helpful. Not a bad location close to I-81. Breakfast was good as in most Comfort Inn's Again this is and older Hotel however they are in the process of updating some rooms. At midnight a family with children came in screaming and what sounded like they were... More"
"561",3,"WE stayed at the Washington DC site and the staff was not accomidating to people who had never been in the DC area before. We asked for direction and way of getting around and they were very disinterested in helping us (there were 9 of us). When we went down to the continental breakfast we were asked where our coupon for brekfast was we asked if our room key would do she said no. We went down to the front desk got the coupon went back up and she said okay you have it but NEVER even looked at it we could have shown her a fake card she would have never have known she jsut made it inconfience for us to eat. Beware that if they say you can walk somewhere that it will only take you 20 minutes plann for 45 to hour they have no sense of time or distance."
"562",5,"Stayed here for two nights and had a great time. This hotel has the best redemption for SPG points value, and we took advantage to pamper ourselves. It was really very nice, though one mishap occurred when we were billed for something in the bar that we didn't order. The reception cleared it for us right away without the hassle we may of experienced at some other hotel. We didn't receive the 5th Ave view we were hoping for, but that's only fair when using points. Would definitely stay again.Dear Rose2li, It was truly a pleasure having you as our guest during your recent visit to New York City.On behalf of the entire team at The St. Regis New York, we are so pleased that you were able to experience our hotel and enjoy the high service and quality levels which we pride ourselves on.Thank you for your time in reviewing our property on TripAdvisor, and please let us know when you will be returning, as we would love to have you as our guest.Sincerely, Octavia MargineanHotel Manager"
"563",5,"My stay was great. The hotel is nice and in a very nice location near the Richmond Convention Center and other important businesses. The room was very clean and the bed was very comfortable. Everything I needed was available the room even had a microwave and refrigerator. If by chance I may need to visit Richmond, VA again I would like to return to this hotel for another stay."
"564",5,"Bad: Very satisfied."
"565",5,"Friendly staff, clean comfortable room... Convenient location offering easy access to highway... The early morning breakfast was a nice pitstop before heading over to the hospital. I will make it a point to stay here again the next time I'm in town...."
"566",5,"We stayed for 6 nights in Cabin 5. It was more spacious than it looked on the website photographs. It did not feel crowded or squished. And the reading room was cute--nice place to sit quietly. The cabins are neither fancy nor shabby, just good old-fashioned cabins with functional kitchenettes or full kitchens that are equipped with most of what... More"
