"","stars","text"
"116",5,"As a local, I am loyal to your hotel. I love everything about it! I recommend that my friends from the mainland stay with you. You are awesome! Mark is an amazing manager, the front desk helped me with professionalism and efficiency. Donna Blanco is fantastic! Burger was yummy... the best Bloody Mary's on the island too! Thank you very... More"
"117",4,"Stayed 2 nights Aug. 22 23 2015 in the co-ed dorm. Quiet atmosphere. Both the staff and guests were friendly. About a 8 or 9 minute walk down the hill and over the dunes to the huge beach. The building is an old Coast Guard station owned by National Park System (leased by HIHostel from what I was told)... More"
"118",3,"The room is to old.."
"119",4,"Good: The staff were courteous and our view from our room was stunning. Highly recommend"
"120",4,"Bad: The room wasn't the nicest. The air didn't get cool enough. Good: I liked the format of the room with a living area, kitchen and bedroom. The gym was great."
"121",5,"This hotel is quaint, well-equipped, comfortable and made me feel like I was home. Employees are friendly and efficient. The breakfast is outstanding! Well-equipped fitness center, indoor pool and hot tub.Dear Guest, Thank you for taking the time to review our property during your recent stay. We are glad you enjoyed your accommodations, our friendly staff, fresh hot breakfast and all our amenities. We look forward to your next visit! Sincerely, Michael"
"122",4,"As a frequent traveler, I have come to view the Hampton Inns as the best value for comfort when away from home. They are uniformly situated, making each nights stay as familiar as my own home. The breakfasts are always good. In the rare cases there is an issue with the stay, the staff have always taken care of me.... More"
"123",3,"The driver of our horse and carriage was wonderful. His name was Michael and we were very satisfied with the pick up and our ride. The horse and carriage was the perfect departure for us and our guests also loved seeing us off in this. Although I would give Michael a 5 out of... Read More 5, the reason I have rated this a 3 out of 5 is because of the communication (while booking our horse and carriage)and trying to set up the ride. Thank you Michael, we could not have had a better driver!"
"124",4,"Pretty close to SF, about 30min and most important next to Rt 80. The best part of the trip was taking the ferry from Vallejo to SF which station is like 15min from the hotel and it helped us avoid traffic to the city. Very friendly staff, actually the girl at the lobby recommended me to take the ferry and... More"
"125",5,"I was unsure about staying here after reading some reviews. .stayed 5 nights for business. I found the room very nice. .bed comfortable. The soaps and washes were high quality. .they gave you 2 free bottles of water every day in your room. The Restaurant bar downstairs was very good. .food excellent and a huge beer selection. .they even have... More"
"126",5,"Very good service and accommodation."
"127",4,"Beautiful location for a hotel. Love the fire pits on the hotel grounds that overlook the ocean. The hotel sits on above a beautiful big sandy beach that is great for family and yet still manages to be romantic."
